Uniprot.ID.1,Gene.names.1,Gene.names.2,Uniprot.ID.2,Layer
E1W981,SL1344_0568,btuB,E1WEI4,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_2883,E1WAE8,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_1564,E1WBW5,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_1956,E1WGR4,Transcriptional_regulatory
E1W981,SL1344_0568,rzpR,E1WGR3,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_P2_0054A,H8WUZ7,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_1565,E1WBW6,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_1566,E1WBW7,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_1563,E1WBW4,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_2752,E1WA18,Transcriptional_regulatory
E1W981,SL1344_0568,mngB,E1WGM1,Transcriptional_regulatory
E1W981,SL1344_0568,SL1344_2751,E1WA17,Transcriptional_regulatory
E1W982,ramA,SL1344_3159,E1WHX3,Transcriptional_regulatory
E1W982,ramA,manZ,E1WG69,Transcriptional_regulatory
E1W982,ramA,SL1344_3156,E1WHX0,Transcriptional_regulatory
E1W982,ramA,SL1344_1762,E1WG70,Transcriptional_regulatory
E1W982,ramA,SL1344_1074,E1W7G6,Transcriptional_regulatory
E1W982,ramA,icc,E1WHX1,Transcriptional_regulatory
E1W982,ramA,gptB,E1WG67,Transcriptional_regulatory
E1W982,ramA,tolC,E1WHX4,Transcriptional_regulatory
E1W982,ramA,SL1344_1757,E1WG66,Transcriptional_regulatory
E1W982,ramA,parE,E1WHW9,Transcriptional_regulatory
E1W982,ramA,alkA,E1WH57,Transcriptional_regulatory
E1W982,ramA,manY,E1WG68,Transcriptional_regulatory
E1W982,ramA,yhgE,E1WIS6,Transcriptional_regulatory
E1W982,ramA,SL1344_1075,E1W7G7,Transcriptional_regulatory
E1W982,ramA,SL1344_3857,E1WDW4,Transcriptional_regulatory
E1W982,ramA,SL1344_2506,E1WJ20,Transcriptional_regulatory
E1W982,ramA,rpsB,E1W888,Transcriptional_regulatory
E1W982,ramA,SL1344_2102,E1WH58,Transcriptional_regulatory
E1W982,ramA,SL1344_3158,E1WHX2,Transcriptional_regulatory
E1W982,ramA,pckA,E1WIS7,Transcriptional_regulatory
E1W982,ramA,map,E1W887,Transcriptional_regulatory
E1W982,ramA,SL1344_1073,E1W7G5,Transcriptional_regulatory
E1W986,fepA,exbB,E1WHU7,Metabolic
E1W986,fepA,iroN,E1WA28,Metabolic
E1W986,fepA,exbD,E1WHU6,Metabolic
E1W986,fepA,tonB,E1WC68,Metabolic
E1W987,fes,fepD,E1W993,Metabolic
E1W987,fes,fepG,E1W992,Metabolic
E1W987,fes,cysJ,E1WAJ2,Metabolic
E1W987,fes,fepB,E1W995,Metabolic
E1W987,fes,cysI,E1WAJ1,Metabolic
E1W987,fes,ubiB,E1WE41,Metabolic
E1W989,entF,fixX,E1W7V2,PPI
E1W989,entF,rpmE,E1WEF1,PPI
E1W990,fepE,SL1344_3885,E1WDZ2,Metabolic
E1W990,fepE,SL1344_0005,E1W7M8,PPI
E1W990,fepE,fixC,E1W7V1,PPI
E1W990,fepE,SL1344_1408,E1WBG0,PPI
E1W992,fepG,iroN,E1WA28,Metabolic
E1W992,fepG,iroE,E1WA27,Metabolic
E1W993,fepD,iroE,E1WA27,Metabolic
E1W993,fepD,fepG,E1W992,Metabolic
E1W993,fepD,iroN,E1WA28,Metabolic
E1W994,ybdA,fes,E1W987,Metabolic
E1W995,fepB,fepG,E1W992,Metabolic
E1W995,fepB,iroE,E1WA27,Metabolic
E1W995,fepB,iroN,E1WA28,Metabolic
E1W995,fepB,fepD,E1W993,Metabolic
E1W996,entC,aroC,E1WCM4,Metabolic
E1W996,entC,menF,E1WCF0,Metabolic
E1W997,entE,entA,E1W999,Metabolic
E1W997,entE,ompF,E1W730,Metabolic
E1W997,entE,pldA,E1WE19,Metabolic
E1W997,entE,tesA,E1W914,Metabolic
E1W997,entE,fadL,E1WCN1,Metabolic
E1W997,entE,entB,E1W998,PPI
E1W998,entB,entC,E1W996,Metabolic
E1W998,entB,SL1344_0587,E1W9A0,PPI
E1W998,entB,menF,E1WCF0,Metabolic
E1W999,entA,entB,E1W998,Metabolic
E1W9A3,ybdH,SL1344_2550,E1WJ63,PPI
E1W9A3,ybdH,SL1344_1929,E1WGN7,PPI
E1W9A3,ybdH,fixX,E1W7V2,PPI
E1W9A3,ybdH,SL1344_2675,E1WJI9,PPI
E1W9A3,ybdH,SL1344_0989,E1W783,PPI
E1W9A3,ybdH,hydN,E1WA88,PPI
E1W9A3,ybdH,SL1344_2210,E1WC76,PPI
E1W9A4,SL1344_0591,glpB,E1WCC5,PPI
E1W9A4,SL1344_0591,dnaE,E1W8A3,PPI
E1W9A4,SL1344_0591,cyoB,E1W8V2,PPI
E1W9A4,SL1344_0591,adk,E1W8Z6,PPI
E1W9A4,SL1344_0591,fixX,E1W7V2,PPI
E1W9A5,SL1344_0592,acrR,E1W8Y6,PPI
E1W9A5,SL1344_0592,rnk,E1W9B7,PPI
E1W9A5,SL1344_0592,uvrB,E1W9T6,PPI
E1W9A5,SL1344_0592,hydN,E1WA88,PPI
E1W9A5,SL1344_0592,SL1344_2990,E1WAQ5,PPI
E1W9A5,SL1344_0592,SL1344_1688,E1WFZ7,PPI
E1W9A5,SL1344_0592,rimM,E1WJG2,PPI
E1W9A5,SL1344_0592,eutD,E1WCV0,PPI
E1W9A5,SL1344_0592,malT,E1WIU2,PPI
E1W9A5,SL1344_0592,envR,E1WIH2,PPI
E1W9A5,SL1344_0592,SL1344_0642,E1W9F5,PPI
E1W9A5,SL1344_0592,SL1344_3739,E1WDJ9,PPI
E1W9A5,SL1344_0592,eutA,E1WCU3,PPI
E1W9A7,ybdO,yhdJ,E1WIG9,PPI
E1W9A9,ahpC,thiJ,E1W8U3,PPI
E1W9A9,ahpC,pabC,E1WF67,PPI
E1W9A9,ahpC,trxC,E1WJC7,Metabolic
E1W9A9,ahpC,trxA,E1WDY2,Metabolic
E1W9A9,ahpC,SL1344_0397,E1W8R3,Metabolic
E1W9B0,ahpF,ahpC,E1W9A9,Metabolic
E1W9B0,ahpF,trxA,E1WDY2,Metabolic
E1W9B0,ahpF,SL1344_0397,E1W8R3,Metabolic
E1W9B0,ahpF,trxC,E1WJC7,Metabolic
E1W9B5,SL1344_0602,udk,E1WH55,PPI
E1W9B7,rnk,yhdJ,E1WIG9,PPI
E1W9C3,citE,citX,E1W9C1,Metabolic
E1W9C3,citE,citD2,E1W7T3,Metabolic
E1W9C3,citE,citF2,E1W7T5,Metabolic
E1W9C3,citE,citE2,E1W7T4,Metabolic
E1W9C3,citE,citD,E1W9C4,Metabolic
E1W9C7,citB,hyb0,E1WHT8,PPI
E1W9C7,citB,minC,E1WG51,PPI
E1W9C7,citB,SL1344_4492,E1WB95,PPI
E1W9C7,citB,eutC,E1WCU1,PPI
E1W9C8,dcuC,dcuB,E1WD29,Metabolic
E1W9C8,dcuC,dcuA,E1WF15,Metabolic
E1W9D0,cspE,cspC,E1WG74,PPI
E1W9D0,cspE,cspD,E1W6X6,PPI
E1W9D4,lipA,lipB,E1W9D6,Metabolic
E1W9D6,lipB,fabB,E1WCL8,Metabolic
E1W9D6,lipB,fabI,E1WC31,Metabolic
E1W9D6,lipB,fabF,E1WF66,Metabolic
E1W9D6,lipB,lplA,E1WBA6,Metabolic
E1W9D7,SL1344_0624,trxA,E1WDY2,PPI
E1W9D8,dacA,dacC,E1W9Z9,Metabolic
E1W9D8,dacA,SL1344_3272,E1WI83,Metabolic
E1W9D8,dacA,dacD,E1WGZ5,Metabolic
E1W9E1,mrdA,mrcB,E1W862,Metabolic
E1W9E1,mrdA,pbpC,E1WJ07,Metabolic
E1W9E1,mrdA,mrcA,E1WIS0,Metabolic
E1W9E5,cobD,pduX,E1WGZ1,Metabolic
E1W9E6,SL1344_0633,nadC,E1W817,Metabolic
E1W9E6,SL1344_0633,SL1344_4105,E1WEL0,Metabolic
E1W9E6,SL1344_0633,ligA,E1WCR1,Metabolic
E1W9E6,SL1344_0633,pncB,E1W735,Metabolic
E1W9E6,SL1344_0633,pnuC,E1W9P5,Metabolic
E1W9E6,SL1344_0633,nadR,E1WBB0,Metabolic
E1W9E7,holA,uvrB,E1W9T6,PPI
E1W9E7,holA,holD,E1WB88,PPI
E1W9E7,holA,holC,E1WB10,PPI
E1W9E8,rlpB,imp,E1W7W6,PPI
E1W9E9,leuS,livK,E1WCZ5,Metabolic
E1W9E9,leuS,ilvE,E1WDX0,Metabolic
E1W9E9,leuS,tyrB,E1WET8,Metabolic
E1W9E9,leuS,livJ,E1WCZ7,Metabolic
E1W9E9,leuS,brnQ,E1W8R0,Metabolic
E1W9E9,leuS,livH,E1WCZ4,Metabolic
E1W9E9,leuS,livM,E1WCZ3,Metabolic
E1W9G0,SL1344_0648,yjeQ,E1WF39,Metabolic
E1W9G2,ybeK,yaaF,E1W7S5,Metabolic
E1W9G5,gltJ,gltK,E1W9G4,Metabolic
E1W9G6,ybeJ,gltJ,E1W9G5,Metabolic
E1W9G6,ybeJ,gltK,E1W9G4,Metabolic
E1W9G7,lnt,lspA,E1W7S1,Metabolic
E1W9G7,lnt,lppA,E1WFP3,Metabolic
E1W9G9,SL1344_0657,rpsK,E1WIJ4,PPI
E1W9H2,yleB,def,E1WII3,PPI
E1W9H2,yleB,hisF,E1WH10,PPI
E1W9H2,yleB,ubiE,E1WE32,Metabolic
E1W9H2,yleB,SL1344_2350,E1WCM1,PPI
E1W9H6,nagC,SL1344_0670,E1W9I2,Transcriptional_regulatory
E1W9H6,nagC,ptsH,E1WCR5,Transcriptional_regulatory
E1W9H6,nagC,fimB,E1W9K9,Transcriptional_regulatory
E1W9H6,nagC,nagA,E1W9H7,Transcriptional_regulatory
E1W9H6,nagC,ptsI,E1WCR6,Transcriptional_regulatory
E1W9H6,nagC,dinI,E1W7J1,Transcriptional_regulatory
E1W9H6,nagC,crr,E1WCR7,Transcriptional_regulatory
E1W9H6,nagC,gptB,E1WG67,Transcriptional_regulatory
E1W9H6,nagC,nagE,E1W9H9,Transcriptional_regulatory
E1W9H6,nagC,galP,E1WHN0,Transcriptional_regulatory
E1W9H6,nagC,creC,E1WBB9,Transcriptional_regulatory
E1W9H6,nagC,ybfM,E1W9I1,Transcriptional_regulatory
E1W9H6,nagC,SL1344_1068,E1W7G0,Transcriptional_regulatory
E1W9H6,nagC,feoA,E1WIT2,Transcriptional_regulatory
E1W9H6,nagC,feoB,E1WIT3,Transcriptional_regulatory
E1W9H6,nagC,manY,E1WG68,Transcriptional_regulatory
E1W9H6,nagC,manZ,E1WG69,Transcriptional_regulatory
E1W9H6,nagC,glmU,E1WDT8,Transcriptional_regulatory
E1W9H6,nagC,nagC,E1W9H6,Transcriptional_regulatory
E1W9H6,nagC,SL1344_1762,E1WG70,Transcriptional_regulatory
E1W9H6,nagC,SL1344_3474,E1WIT4,Transcriptional_regulatory
E1W9H6,nagC,creD,E1WBC0,Transcriptional_regulatory
E1W9H6,nagC,nagB,E1W9H8,Transcriptional_regulatory
E1W9H6,nagC,nagD,E1W9H5,Transcriptional_regulatory
E1W9H7,nagA,nanE,E1WIC0,Metabolic
E1W9H7,nagA,ptsI,E1WCR6,Metabolic
E1W9H7,nagA,SL1344_1067,E1W7F9,Metabolic
E1W9H7,nagA,SL1344_1157,E1WF89,Metabolic
E1W9H7,nagA,crr,E1WCR7,Metabolic
E1W9H7,nagA,ptsH,E1WCR5,Metabolic
E1W9H7,nagA,nagE,E1W9H9,Metabolic
E1W9H7,nagA,ptsG,E1WF72,Metabolic
E1W9H8,nagB,glmS,E1WDT7,Metabolic
E1W9H8,nagB,manZ,E1WG69,Metabolic
E1W9H8,nagB,ptsI,E1WCR6,Metabolic
E1W9H8,nagB,SL1344_3265,E1WI76,Metabolic
E1W9H8,nagB,ptsH,E1WCR5,Metabolic
E1W9H8,nagB,nagA,E1W9H7,Metabolic
E1W9H8,nagB,manY,E1WG68,Metabolic
E1W9H8,nagB,uhpT,E1WDL2,Metabolic
E1W9H8,nagB,gptB,E1WG67,Metabolic
E1W9I5,SL1344_0673,citA,E1W9I3,Metabolic
E1W9I6,SL1344_0674,ygaE,E1WA43,Transcriptional_regulatory
E1W9I6,SL1344_0674,asnC,E1WDV2,Transcriptional_regulatory
E1W9I6,SL1344_0674,gabP,E1WA42,Transcriptional_regulatory
E1W9I6,SL1344_0674,serA,E1WHK2,Transcriptional_regulatory
E1W9I6,SL1344_0674,gidB,E1WDU9,Transcriptional_regulatory
E1W9I6,SL1344_0674,codA,E1WIB7,Transcriptional_regulatory
E1W9I6,SL1344_0674,gidA,E1WDV0,Transcriptional_regulatory
E1W9I6,SL1344_0674,codB,E1WIB6,Transcriptional_regulatory
E1W9I7,fur,SL1344_2746,E1WA14,Transcriptional_regulatory
E1W9I7,fur,SL1344_1303,E1WFN5,Transcriptional_regulatory
E1W9I7,fur,SL1344_2848,E1WAB3,Transcriptional_regulatory
E1W9I7,fur,orgAb,E1WAB4,Transcriptional_regulatory
E1W9I7,fur,hmpA,E1WJ32,Transcriptional_regulatory
E1W9I7,fur,prgI,E1WAB8,Transcriptional_regulatory
E1W9I7,fur,SL1344_2566,E1WJ80,Transcriptional_regulatory
E1W9I7,fur,SL1344_1304,E1WFN6,Transcriptional_regulatory
E1W9I7,fur,SL1344_0705,E1W9L6,Transcriptional_regulatory
E1W9I7,fur,SL1344_2564,E1WJ78,Transcriptional_regulatory
E1W9I7,fur,SL1344_2729,E1WJP1,Transcriptional_regulatory
E1W9I7,fur,mntH,E1WCP7,Transcriptional_regulatory
E1W9I7,fur,orgAa,E1WAB5,Transcriptional_regulatory
E1W9I7,fur,sucB,E1W9N0,Transcriptional_regulatory
E1W9I7,fur,fhuE,E1WF73,Transcriptional_regulatory
E1W9I7,fur,cirA,E1WHD2,Transcriptional_regulatory
E1W9I7,fur,SL1344_2565,E1WJ79,Transcriptional_regulatory
E1W9I7,fur,SL1344_1305,E1WFN7,Transcriptional_regulatory
E1W9I7,fur,SL1344_1416,E1WBG8,Transcriptional_regulatory
E1W9I7,fur,SL1344_2567,E1WJ81,Transcriptional_regulatory
E1W9I7,fur,SL1344_2125,E1WH81,Transcriptional_regulatory
E1W9I7,fur,SL1344_2573,E1WJ87,Transcriptional_regulatory
E1W9I7,fur,SL1344_0571,E1W984,Transcriptional_regulatory
E1W9I7,fur,sdhB,E1W9M8,Transcriptional_regulatory
E1W9I7,fur,hilD,E1WAC0,Transcriptional_regulatory
E1W9I7,fur,thiJ,E1W8U3,PPI
E1W9I7,fur,SL1344_4483,E1WB86,Transcriptional_regulatory
E1W9I7,fur,trxA,E1WDY2,PPI
E1W9I7,fur,sucA,E1W9M9,Transcriptional_regulatory
E1W9I7,fur,prgJ,E1WAB7,Transcriptional_regulatory
E1W9I7,fur,fur,E1W9I7,PPI
E1W9I7,fur,flhC,E1WGG5,Transcriptional_regulatory
E1W9I7,fur,pheP,E1W969,Transcriptional_regulatory
E1W9I7,fur,SL1344_1417,E1WBG9,Transcriptional_regulatory
E1W9I7,fur,prgK,E1WAB6,Transcriptional_regulatory
E1W9I7,fur,cyoC,E1W8V1,Transcriptional_regulatory
E1W9I7,fur,csgB,E1W7H2,Transcriptional_regulatory
E1W9I7,fur,SL1344_0830,E1W9Z0,Transcriptional_regulatory
E1W9I7,fur,cyoE,E1W8U9,Transcriptional_regulatory
E1W9I7,fur,SL1344_0831,E1W9Z1,Transcriptional_regulatory
E1W9I7,fur,cyoB,E1W8V2,Transcriptional_regulatory
E1W9I7,fur,ftnA,E1WGH4,Transcriptional_regulatory
E1W9I7,fur,SL1344_1306,E1WFN8,Transcriptional_regulatory
E1W9I7,fur,SL1344_2727,E1WJN9,Transcriptional_regulatory
E1W9I7,fur,fepG,E1W992,Transcriptional_regulatory
E1W9I7,fur,SL1344_0555,E1W968,Transcriptional_regulatory
E1W9I7,fur,csgA,E1W7H3,Transcriptional_regulatory
E1W9I7,fur,fepD,E1W993,Transcriptional_regulatory
E1W9I7,fur,SL1344_3002,E1WHG6,Transcriptional_regulatory
E1W9I7,fur,sdhA,E1W9M7,Transcriptional_regulatory
E1W9I7,fur,cyoA,E1W8V3,Transcriptional_regulatory
E1W9I7,fur,cyoD,E1W8V0,Transcriptional_regulatory
E1W9I7,fur,SL1344_1307,E1WFN9,Transcriptional_regulatory
E1W9I7,fur,SL1344_3187,E1WI00,Transcriptional_regulatory
E1W9I7,fur,purR,E1WFU4,Transcriptional_regulatory
E1W9I7,fur,SL1344_4481,E1WB84,Transcriptional_regulatory
E1W9I7,fur,lpfA,E1WD69,Transcriptional_regulatory
E1W9I7,fur,sdhD,E1W9M6,Transcriptional_regulatory
E1W9I7,fur,degS,E1WID2,Transcriptional_regulatory
E1W9I7,fur,csgD,E1W7H1,Transcriptional_regulatory
E1W9I7,fur,fepC,E1W991,Transcriptional_regulatory
E1W9I7,fur,pcnB,E1W856,Transcriptional_regulatory
E1W9I7,fur,SL1344_0291,E1W8G0,Transcriptional_regulatory
E1W9I7,fur,flhD,E1WGG6,Transcriptional_regulatory
E1W9I7,fur,feoA,E1WIT2,Transcriptional_regulatory
E1W9I7,fur,entD,E1W985,Transcriptional_regulatory
E1W9I7,fur,SL1344_1308,E1WFP0,Transcriptional_regulatory
E1W9I7,fur,SL1344_0832,E1W9Z2,Transcriptional_regulatory
E1W9I7,fur,prgH,E1WAB9,Transcriptional_regulatory
E1W9I7,fur,tonB,E1WC68,Transcriptional_regulatory
E1W9I7,fur,SL1344_1763,E1WG71,Transcriptional_regulatory
E1W9I7,fur,SL1344_2572,E1WJ86,Transcriptional_regulatory
E1W9I7,fur,carB,E1W7U1,Transcriptional_regulatory
E1W9I7,fur,csgE,E1W7H0,Transcriptional_regulatory
E1W9I7,fur,entF,E1W989,Transcriptional_regulatory
E1W9I7,fur,folK,E1W855,Transcriptional_regulatory
E1W9I7,fur,entB,E1W998,Transcriptional_regulatory
E1W9I7,fur,SL1344_0369,E1W8N5,Transcriptional_regulatory
E1W9I7,fur,SL1344_2570,E1WJ84,Transcriptional_regulatory
E1W9I7,fur,fepA,E1W986,Transcriptional_regulatory
E1W9I7,fur,metH,E1WEM8,Transcriptional_regulatory
E1W9I7,fur,entA,E1W999,Transcriptional_regulatory
E1W9I7,fur,yegH,E1WH52,Transcriptional_regulatory
E1W9I7,fur,SL1344_2571,E1WJ85,Transcriptional_regulatory
E1W9I7,fur,SL1344_0575,E1W988,Transcriptional_regulatory
E1W9I7,fur,SL1344_2569,E1WJ83,Transcriptional_regulatory
E1W9I7,fur,SL1344_1445,E1WBJ7,Transcriptional_regulatory
E1W9I7,fur,SL1344_0587,E1W9A0,Transcriptional_regulatory
E1W9I7,fur,SL1344_0704,E1W9L5,Transcriptional_regulatory
E1W9I7,fur,ybdA,E1W994,Transcriptional_regulatory
E1W9I7,fur,yeiE,E1WHD4,Transcriptional_regulatory
E1W9I7,fur,csgF,E1W7G9,Transcriptional_regulatory
E1W9I7,fur,SL1344_2728,E1WJP0,Transcriptional_regulatory
E1W9I7,fur,carA,E1W7U0,Transcriptional_regulatory
E1W9I7,fur,fepE,E1W990,Transcriptional_regulatory
E1W9I7,fur,SL1344_1444,E1WBJ6,Transcriptional_regulatory
E1W9I7,fur,sodA,E1WEB0,Transcriptional_regulatory
E1W9I7,fur,degQ,E1WID1,Transcriptional_regulatory
E1W9I7,fur,fes,E1W987,Transcriptional_regulatory
E1W9I7,fur,SL1344_2568,E1WJ82,Transcriptional_regulatory
E1W9I7,fur,wza,E1WH51,Transcriptional_regulatory
E1W9I7,fur,entE,E1W997,Transcriptional_regulatory
E1W9I7,fur,feoB,E1WIT3,Transcriptional_regulatory
E1W9I7,fur,yeiH,E1WHD5,Transcriptional_regulatory
E1W9I7,fur,sdhC,E1W9M5,Transcriptional_regulatory
E1W9I7,fur,wzb,E1WH50,Transcriptional_regulatory
E1W9I7,fur,entC,E1W996,Transcriptional_regulatory
E1W9I7,fur,metJ,E1WEF4,Transcriptional_regulatory
E1W9I7,fur,fur,E1W9I7,Transcriptional_regulatory
E1W9I7,fur,wzc,E1WH49,Transcriptional_regulatory
E1W9I7,fur,fepB,E1W995,Transcriptional_regulatory
E1W9I7,fur,SL1344_3512,E1WIX1,Transcriptional_regulatory
E1W9I7,fur,SL1344_3474,E1WIT4,Transcriptional_regulatory
E1W9I8,fldA,fpr,E1WED9,Metabolic
E1W9I8,fldA,SL1344_1581,E1WBY2,Metabolic
E1W9I8,fldA,fldB,E1WHI5,Metabolic
E1W9I9,SL1344_0677,proP,E1WG83,PPI
E1W9I9,SL1344_0677,pldB,E1WE23,PPI
E1W9J1,seqA,uvrB,E1W9T6,PPI
E1W9J2,pgm,deoD,E1WBA0,Metabolic
E1W9J2,pgm,SL1344_2805,E1WA70,Metabolic
E1W9J2,pgm,udp,E1WE30,Metabolic
E1W9J5,speF,SL1344_4395,E1WAZ9,Metabolic
E1W9J5,speF,SL1344_4399,E1WB03,Metabolic
E1W9J5,speF,argE,E1WEH5,Metabolic
E1W9J6,kdpE,kdpD,E1W9J7,Transcriptional_regulatory
E1W9J6,kdpE,kdpC,E1W9J8,Transcriptional_regulatory
E1W9J6,kdpE,kdpE,E1W9J6,Transcriptional_regulatory
E1W9J6,kdpE,rstA,E1WBF7,PPI
E1W9J6,kdpE,kdpA,E1W9K0,Transcriptional_regulatory
E1W9J6,kdpE,kdpB,E1W9J9,Transcriptional_regulatory
E1W9J6,kdpE,kdpD,E1W9J7,PPI
E1W9J7,kdpD,ptsN,E1WIA5,PPI
E1W9J8,kdpC,kdpB,E1W9J9,PPI
E1W9J9,kdpB,kdpC,E1W9J8,Metabolic
E1W9K0,kdpA,kdpC,E1W9J8,Metabolic
E1W9K0,kdpA,kdpB,E1W9J9,Metabolic
E1W9K4,SL1344_0692,SL1344_3138,E1WHV2,PPI
E1W9M5,sdhC,sdhD,E1W9M6,Metabolic
E1W9M5,sdhC,sdhB,E1W9M8,Metabolic
E1W9M5,sdhC,gcd,E1W841,Metabolic
E1W9M5,sdhC,sdhA,E1W9M7,Metabolic
E1W9M6,sdhD,sdhB,E1W9M8,Metabolic
E1W9M6,sdhD,gcd,E1W841,Metabolic
E1W9M6,sdhD,sdhB,E1W9M8,PPI
E1W9M6,sdhD,sdhC,E1W9M5,PPI
E1W9M6,sdhD,sdhA,E1W9M7,Metabolic
E1W9M7,sdhA,sdhB,E1W9M8,Metabolic
E1W9M7,sdhA,gcd,E1W841,Metabolic
E1W9M7,sdhA,sdhC,E1W9M5,PPI
E1W9M8,sdhB,gcd,E1W841,Metabolic
E1W9M8,sdhB,phnR,E1W8U0,PPI
E1W9M8,sdhB,rppH,E1WAP7,PPI
E1W9M8,sdhB,sdhA,E1W9M7,PPI
E1W9M8,sdhB,sdhC,E1W9M5,PPI
E1W9M8,sdhB,thiJ,E1W8U3,PPI
E1W9M9,sucA,sucB,E1W9N0,PPI
E1W9M9,sucA,sucB,E1W9N0,Metabolic
E1W9N0,sucB,aceF,E1W825,Metabolic
E1W9N0,sucB,aceE,E1W824,Metabolic
E1W9N1,sucC,trxA,E1WDY2,PPI
E1W9N1,sucC,sucD,E1W9N2,PPI
E1W9N1,sucC,sucD,E1W9N2,Metabolic
E1W9N2,sucD,trxA,E1WDY2,PPI
E1W9N3,cydA,SL1344_3319,E1WID0,PPI
E1W9N3,cydA,cydB,E1W9N4,Metabolic
E1W9N3,cydA,SL1344_0724,E1W9N5,PPI
E1W9N3,cydA,cydB,E1W9N4,PPI
E1W9N4,cydB,SL1344_0724,E1W9N5,PPI
E1W9N7,SL1344_0726,plsB,E1WES6,PPI
E1W9N7,SL1344_0726,acpP,E1WF65,PPI
E1W9N7,SL1344_0726,secA,E1W808,PPI
E1W9P1,tolB,SL1344_1144,E1WF76,PPI
E1W9P1,tolB,rlpA,E1W9D9,PPI
E1W9P1,tolB,tolA,E1W9P0,PPI
E1W9P1,tolB,tolC,E1WHX4,PPI
E1W9P1,tolB,acrR,E1W8Y6,PPI
E1W9P1,tolB,pal,E1W9P2,PPI
E1W9P1,tolB,SL1344_2990,E1WAQ5,PPI
E1W9P1,tolB,envR,E1WIH2,PPI
E1W9P2,pal,lolA,E1W6Z3,PPI
E1W9P3,ybgF,yhdJ,E1WIG9,PPI
E1W9P4,nadA,SL1344_0592,E1W9A5,PPI
E1W9P4,nadA,nadB,E1WJB9,PPI
E1W9P4,nadA,nadB,E1WJB9,Metabolic
E1W9P5,pnuC,ompF,E1W730,Metabolic
E1W9P6,ybgR,yiiP,E1WEB6,Metabolic
E1W9P8,aroG,aroH,E1WFL4,Metabolic
E1W9P9,SL1344_0738,SL1344_0739,E1W9Q0,Metabolic
E1W9R1,galM,ompF,E1W730,Metabolic
E1W9R1,galM,glk,E1WCP2,Metabolic
E1W9R1,galM,bglX,E1WHA0,Metabolic
E1W9R2,galK,SL1344_2210,E1WC76,PPI
E1W9R2,galK,melA,E1WEY8,Metabolic
E1W9R2,galK,SL1344_0989,E1W783,PPI
E1W9R2,galK,galP,E1WHN0,Metabolic
E1W9R2,galK,fixX,E1W7V2,PPI
E1W9R2,galK,SL1344_2675,E1WJI9,PPI
E1W9R2,galK,mglC,E1WHC1,Metabolic
E1W9R2,galK,wcaK,E1WH34,Metabolic
E1W9R2,galK,mglB,E1WHC3,Metabolic
E1W9R2,galK,SL1344_1929,E1WGN7,PPI
E1W9R2,galK,SL1344_2550,E1WJ63,PPI
E1W9R3,galT,galE,E1W9R4,Metabolic
E1W9R3,galT,rfaI,E1WDE7,Metabolic
E1W9R3,galT,galK,E1W9R2,Metabolic
E1W9R3,galT,wcaK,E1WH34,Metabolic
E1W9R7,modE,napG,E1WC99,Transcriptional_regulatory
E1W9R7,modE,moaD,E1W9U2,Transcriptional_regulatory
E1W9R7,modE,modC,E1W9S1,Transcriptional_regulatory
E1W9R7,modE,moaA,E1W9T9,Transcriptional_regulatory
E1W9R7,modE,modB,E1W9S0,Transcriptional_regulatory
E1W9R7,modE,moaB,E1W9U0,Transcriptional_regulatory
E1W9R7,modE,yojF,E1WCA1,Transcriptional_regulatory
E1W9R7,modE,dmsB,E1W6Z7,Transcriptional_regulatory
E1W9R7,modE,napF,E1WCA2,Transcriptional_regulatory
E1W9R7,modE,napH,E1WC98,Transcriptional_regulatory
E1W9R7,modE,narL,E1WG04,Transcriptional_regulatory
E1W9R7,modE,SL1344_0783,E1W9U4,Transcriptional_regulatory
E1W9R7,modE,moaC,E1W9U1,Transcriptional_regulatory
E1W9R7,modE,dmsC,E1W6Z8,Transcriptional_regulatory
E1W9R7,modE,napA,E1WCA0,Transcriptional_regulatory
E1W9R7,modE,narX,E1WG03,Transcriptional_regulatory
E1W9R7,modE,moaE,E1W9U3,Transcriptional_regulatory
E1W9R7,modE,dmsA,E1W6Z6,Transcriptional_regulatory
E1W9R7,modE,modA,E1W9R9,Transcriptional_regulatory
E1W9R7,modE,deoC,E1WB97,Transcriptional_regulatory
E1W9R9,modA,sbp,E1WEB8,Metabolic
E1W9R9,modA,modB,E1W9S0,Metabolic
E1W9S0,modB,sbp,E1WEB8,Metabolic
E1W9S3,SL1344_0762,zwf,E1WGC6,Metabolic
E1W9S6,hutG,hutI,E1W9S5,Metabolic
E1W9T1,bioA,bioF,E1W9T3,Metabolic
E1W9T2,bioB,proP,E1WG83,PPI
E1W9T2,bioB,lipA,E1W9D4,Metabolic
E1W9T2,bioB,bioD,E1WBH1,Metabolic
E1W9T2,bioB,bioD,E1W9T5,Metabolic
E1W9T2,bioB,rpsO,E1WI67,PPI
E1W9T4,bioC,fabB,E1WCL8,Metabolic
